packet_id,time,proto,data_length,ip_src,ip_dst,src_port,dst_port
633,1554879168.512506,6,1384,79.62.71.252,192.168.1.149,443,42040
634,1554879168.512528,6,1384,79.62.71.252,192.168.1.149,443,42040
635,1554879168.514434,6,1384,79.62.71.252,192.168.1.149,443,42040
636,1554879168.514477,6,1384,79.62.71.252,192.168.1.149,443,42040
637,1554879168.51449,6,1384,79.62.71.252,192.168.1.149,443,42040
638,1554879168.514881,6,1384,79.62.71.252,192.168.1.149,443,42040
639,1554879168.514888,6,1384,79.62.71.252,192.168.1.149,443,42040
640,1554879168.514909,6,1384,79.62.71.252,192.168.1.149,443,42040
641,1554879168.514913,6,1384,79.62.71.252,192.168.1.149,443,42040
642,1554879168.514922,6,1384,35.133.20.149,192.168.1.149,443,39974
643,1554879168.514934,6,1384,35.133.20.149,192.168.1.149,443,39974
644,1554879168.515122,6,1310,35.133.20.149,192.168.1.149,443,39974
645,1554879168.515162,6,1384,79.62.71.252,192.168.1.149,443,42040
646,1554879168.515169,6,1384,79.62.71.252,192.168.1.149,443,42040
647,1554879168.51597,6,1384,79.62.71.252,192.168.1.149,443,42040
648,1554879168.515984,6,1384,79.62.71.252,192.168.1.149,443,42040
649,1554879168.516008,6,1384,79.62.71.252,192.168.1.149,443,42040
650,1554879168.516014,6,1384,79.62.71.252,192.168.1.149,443,42040
651,1554879168.516028,6,1384,79.62.71.252,192.168.1.149,443,42040
652,1554879168.516033,6,1384,79.62.71.252,192.168.1.149,443,42040
653,1554879168.516764,6,1384,79.62.71.252,192.168.1.149,443,42040
654,1554879168.516777,6,1384,79.62.71.252,192.168.1.149,443,42040
655,1554879168.516802,6,1384,79.62.71.252,192.168.1.149,443,42040
656,1554879168.516808,6,1384,79.62.71.252,192.168.1.149,443,42040
657,1554879168.516821,6,1384,79.62.71.252,192.168.1.149,443,42040
658,1554879168.516828,6,1384,79.62.71.252,192.168.1.149,443,42040
659,1554879168.516846,6,1384,79.62.71.252,192.168.1.149,443,42040
660,1554879168.516853,6,1384,79.62.71.252,192.168.1.149,443,42040
661,1554879168.517065,6,93,192.168.1.149,35.133.20.149,39974,443
662,1554879168.517108,6,1384,79.62.71.252,192.168.1.149,443,42040
663,1554879168.517119,6,1384,79.62.71.252,192.168.1.149,443,42040
664,1554879168.519902,6,368,192.168.1.149,35.133.20.149,39974,443
665,1554879168.521202,6,1384,35.133.20.149,192.168.1.149,443,39982
666,1554879168.521328,6,1384,35.133.20.149,192.168.1.149,443,39982
667,1554879168.521647,6,1310,35.133.20.149,192.168.1.149,443,39982
668,1554879168.521784,6,1384,35.133.20.149,192.168.1.149,443,39980
669,1554879168.522442,6,1384,35.133.20.149,192.168.1.149,443,39980
670,1554879168.522458,6,1310,35.133.20.149,192.168.1.149,443,39980
671,1554879168.522475,6,1384,35.133.20.149,192.168.1.149,443,39976
672,1554879168.522482,6,1384,35.133.20.149,192.168.1.149,443,39976
673,1554879168.522715,6,1310,35.133.20.149,192.168.1.149,443,39976
674,1554879168.523025,6,93,192.168.1.149,35.133.20.149,39982,443
675,1554879168.524221,6,93,192.168.1.149,35.133.20.149,39980,443
676,1554879168.525434,6,93,192.168.1.149,35.133.20.149,39976,443
677,1554879168.525948,6,367,192.168.1.149,35.133.20.149,39982,443
678,1554879168.527743,6,368,192.168.1.149,35.133.20.149,39980,443
679,1554879168.527791,6,367,192.168.1.149,35.133.20.149,39976,443
680,1554879168.531666,6,1384,35.133.20.149,192.168.1.149,443,39978
681,1554879168.531936,6,1384,35.133.20.149,192.168.1.149,443,39978
682,1554879168.532075,6,1310,35.133.20.149,192.168.1.149,443,39978
683,1554879168.533301,6,93,192.168.1.149,35.133.20.149,39978,443
684,1554879168.533481,6,365,192.168.1.149,35.133.20.149,39978,443
685,1554879168.533966,6,1384,35.133.20.149,192.168.1.149,443,39984
686,1554879168.534337,6,1384,35.133.20.149,192.168.1.149,443,39984
687,1554879168.534851,6,1310,35.133.20.149,192.168.1.149,443,39984
688,1554879168.53488,6,160,35.133.20.149,192.168.1.149,443,39986
689,1554879168.535986,6,93,192.168.1.149,35.133.20.149,39984,443
690,1554879168.536241,6,51,192.168.1.149,35.133.20.149,39986,443
691,1554879168.537051,6,368,192.168.1.149,35.133.20.149,39984,443
692,1554879168.53712,6,368,192.168.1.149,35.133.20.149,39986,443
693,1554879168.537244,6,160,35.133.20.149,192.168.1.149,443,39988
694,1554879168.538355,6,593,192.168.1.149,35.133.20.149,39992,443
695,1554879168.538682,6,51,192.168.1.149,35.133.20.149,39988,443
696,1554879168.540312,6,593,192.168.1.149,35.133.20.149,39990,443
697,1554879168.540471,6,368,192.168.1.149,35.133.20.149,39988,443
698,1554879168.541008,6,1384,79.62.71.252,192.168.1.149,443,42040
699,1554879168.541785,6,1384,79.62.71.252,192.168.1.149,443,42040
700,1554879168.541807,6,1384,79.62.71.252,192.168.1.149,443,42040
701,1554879168.541811,6,1384,79.62.71.252,192.168.1.149,443,42040
702,1554879168.541817,6,1384,79.62.71.252,192.168.1.149,443,42040
703,1554879168.54182,6,1384,79.62.71.252,192.168.1.149,443,42040
704,1554879168.541826,6,1384,79.62.71.252,192.168.1.149,443,42040
705,1554879168.541829,6,1384,79.62.71.252,192.168.1.149,443,42040
706,1554879168.541834,6,1384,79.62.71.252,192.168.1.149,443,42040
707,1554879168.541836,6,1384,79.62.71.252,192.168.1.149,443,42040
708,1554879168.541839,6,1384,79.62.71.252,192.168.1.149,443,42040
709,1554879168.541841,6,1384,79.62.71.252,192.168.1.149,443,42040
710,1554879168.541847,6,1384,35.133.20.149,192.168.1.149,443,39970
711,1554879168.541853,6,1384,35.133.20.149,192.168.1.149,443,39970
712,1554879168.541892,6,1310,35.133.20.149,192.168.1.149,443,39970
713,1554879168.542177,6,1384,35.133.20.149,192.168.1.149,443,39968
714,1554879168.542191,6,1384,35.133.20.149,192.168.1.149,443,39968
715,1554879168.542199,6,1310,35.133.20.149,192.168.1.149,443,39968
716,1554879168.542207,6,1384,35.133.20.149,192.168.1.149,443,39972
717,1554879168.542373,6,1384,35.133.20.149,192.168.1.149,443,39972
718,1554879168.542387,6,1310,35.133.20.149,192.168.1.149,443,39972
719,1554879168.542398,6,1384,79.62.71.252,192.168.1.149,443,42040
720,1554879168.542818,6,1384,79.62.71.252,192.168.1.149,443,42040
721,1554879168.542834,6,1384,79.62.71.252,192.168.1.149,443,42040
722,1554879168.542842,6,1384,79.62.71.252,192.168.1.149,443,42040
723,1554879168.542849,6,1384,79.62.71.252,192.168.1.149,443,42040
724,1554879168.542857,6,1384,79.62.71.252,192.168.1.149,443,42040
725,1554879168.543078,6,93,192.168.1.149,35.133.20.149,39970,443
726,1554879168.543699,6,1384,79.62.71.252,192.168.1.149,443,42040
727,1554879168.543707,6,1384,79.62.71.252,192.168.1.149,443,42040
728,1554879168.543718,6,1384,79.62.71.252,192.168.1.149,443,42040
729,1554879168.54372,6,1384,79.62.71.252,192.168.1.149,443,42040
730,1554879168.544211,6,93,192.168.1.149,35.133.20.149,39972,443
731,1554879168.544493,6,1384,79.62.71.252,192.168.1.149,443,42040
732,1554879168.544499,6,1384,79.62.71.252,192.168.1.149,443,42040
733,1554879168.544507,6,1384,79.62.71.252,192.168.1.149,443,42040
734,1554879168.544509,6,1384,79.62.71.252,192.168.1.149,443,42040
735,1554879168.544513,6,1384,79.62.71.252,192.168.1.149,443,42040
736,1554879168.544516,6,1384,79.62.71.252,192.168.1.149,443,42040
737,1554879168.54452,6,1384,79.62.71.252,192.168.1.149,443,42040
738,1554879168.544873,6,1384,79.62.71.252,192.168.1.149,443,42040
739,1554879168.544887,6,1384,79.62.71.252,192.168.1.149,443,42040
740,1554879168.544894,6,1384,79.62.71.252,192.168.1.149,443,42040
741,1554879168.54523,6,93,192.168.1.149,35.133.20.149,39968,443
742,1554879168.545436,6,1384,79.62.71.252,192.168.1.149,443,42040
743,1554879168.545442,6,1384,79.62.71.252,192.168.1.149,443,42040
744,1554879168.545486,6,368,192.168.1.149,35.133.20.149,39970,443
745,1554879168.545654,6,367,192.168.1.149,35.133.20.149,39968,443
746,1554879168.545659,6,367,192.168.1.149,35.133.20.149,39972,443
747,1554879168.546546,6,1384,35.133.20.149,192.168.1.149,443,39960
748,1554879168.546809,6,1384,35.133.20.149,192.168.1.149,443,39960
749,1554879168.546942,6,20,35.133.20.149,192.168.1.149,443,39960
750,1554879168.546947,6,899,35.133.20.149,192.168.1.149,443,39960
751,1554879168.547327,6,517,192.168.1.149,35.133.20.149,39994,443
752,1554879168.549577,6,274,35.133.20.149,192.168.1.149,443,39974
753,1554879168.549909,6,1384,79.62.71.252,192.168.1.149,443,42040
754,1554879168.550234,6,1384,79.62.71.252,192.168.1.149,443,42040
755,1554879168.550262,6,1384,79.62.71.252,192.168.1.149,443,42040
756,1554879168.550808,6,1384,79.62.71.252,192.168.1.149,443,42040
757,1554879168.550835,6,1384,79.62.71.252,192.168.1.149,443,42040
758,1554879168.550842,6,1384,79.62.71.252,192.168.1.149,443,42040
759,1554879168.551222,6,1384,79.62.71.252,192.168.1.149,443,42040
760,1554879168.551227,6,1384,79.62.71.252,192.168.1.149,443,42040
761,1554879168.551235,6,1384,79.62.71.252,192.168.1.149,443,42040
762,1554879168.551237,6,1384,79.62.71.252,192.168.1.149,443,42040
763,1554879168.551824,6,1384,79.62.71.252,192.168.1.149,443,42040
764,1554879168.551829,6,1384,79.62.71.252,192.168.1.149,443,42040
765,1554879168.551832,6,1384,79.62.71.252,192.168.1.149,443,42040
766,1554879168.551834,6,1384,79.62.71.252,192.168.1.149,443,42040
767,1554879168.552554,6,1384,79.62.71.252,192.168.1.149,443,42040
768,1554879168.552568,6,1384,79.62.71.252,192.168.1.149,443,42040
769,1554879168.552591,6,1384,79.62.71.252,192.168.1.149,443,42040
770,1554879168.552596,6,1384,79.62.71.252,192.168.1.149,443,42040
771,1554879168.5526,6,1384,79.62.71.252,192.168.1.149,443,42040
772,1554879168.553128,6,1384,79.62.71.252,192.168.1.149,443,42040
773,1554879168.553135,6,1384,79.62.71.252,192.168.1.149,443,42040
774,1554879168.553143,6,1384,79.62.71.252,192.168.1.149,443,42040
775,1554879168.553147,6,1384,79.62.71.252,192.168.1.149,443,42040
776,1554879168.553151,6,1384,79.62.71.252,192.168.1.149,443,42040
777,1554879168.553154,6,1384,79.62.71.252,192.168.1.149,443,42040
778,1554879168.553513,6,1384,79.62.71.252,192.168.1.149,443,42040
779,1554879168.55352,6,1384,79.62.71.252,192.168.1.149,443,42040
780,1554879168.553532,6,1384,79.62.71.252,192.168.1.149,443,42040
781,1554879168.555836,6,1384,35.133.20.149,192.168.1.149,443,39974
782,1554879168.555931,6,229,35.133.20.149,192.168.1.149,443,39974
783,1554879168.560874,6,517,192.168.1.149,35.133.20.149,39996,443
784,1554879168.563119,6,274,35.133.20.149,192.168.1.149,443,39982
785,1554879168.563401,6,274,35.133.20.149,192.168.1.149,443,39976
786,1554879168.56343,6,274,35.133.20.149,192.168.1.149,443,39980
787,1554879168.563692,6,889,35.133.20.149,192.168.1.149,443,39976
788,1554879168.563838,6,1384,35.133.20.149,192.168.1.149,443,39976
789,1554879168.563859,6,187,35.133.20.149,192.168.1.149,443,39976
790,1554879168.564187,6,1384,35.133.20.149,192.168.1.149,443,39980
791,1554879168.564196,6,1384,35.133.20.149,192.168.1.149,443,39980
792,1554879168.564276,6,20,35.133.20.149,192.168.1.149,443,39980
793,1554879168.564413,6,1223,35.133.20.149,192.168.1.149,443,39980
794,1554879168.56624,6,1384,35.133.20.149,192.168.1.149,443,39982
795,1554879168.566281,6,1384,35.133.20.149,192.168.1.149,443,39982
796,1554879168.566288,6,20,35.133.20.149,192.168.1.149,443,39982
797,1554879168.566527,6,1336,35.133.20.149,192.168.1.149,443,39982
798,1554879168.568285,6,274,35.133.20.149,192.168.1.149,443,39978
799,1554879168.569178,6,1384,35.133.20.149,192.168.1.149,443,39978
800,1554879168.569308,6,1384,35.133.20.149,192.168.1.149,443,39978
801,1554879168.569558,6,20,35.133.20.149,192.168.1.149,443,39978
802,1554879168.569722,6,1384,35.133.20.149,192.168.1.149,443,39978
803,1554879168.569728,6,332,35.133.20.149,192.168.1.149,443,39978
804,1554879168.573892,6,274,35.133.20.149,192.168.1.149,443,39984
805,1554879168.574345,6,1384,35.133.20.149,192.168.1.149,443,39984
806,1554879168.574367,6,1384,35.133.20.149,192.168.1.149,443,39984
807,1554879168.574435,6,20,35.133.20.149,192.168.1.149,443,39984
808,1554879168.574636,6,1384,35.133.20.149,192.168.1.149,443,39984
809,1554879168.574642,6,1384,35.133.20.149,192.168.1.149,443,39984
810,1554879168.57465,6,20,35.133.20.149,192.168.1.149,443,39984
811,1554879168.574764,6,1384,35.133.20.149,192.168.1.149,443,39984
812,1554879168.574959,6,1384,35.133.20.149,192.168.1.149,443,39984
813,1554879168.574973,6,20,35.133.20.149,192.168.1.149,443,39984
814,1554879168.574983,6,1384,35.133.20.149,192.168.1.149,443,39986
815,1554879168.575227,6,1384,35.133.20.149,192.168.1.149,443,39986
816,1554879168.575402,6,20,35.133.20.149,192.168.1.149,443,39986
817,1554879168.575409,6,386,35.133.20.149,192.168.1.149,443,39986
818,1554879168.575413,6,1384,79.62.71.252,192.168.1.149,443,42040
819,1554879168.575825,6,1384,79.62.71.252,192.168.1.149,443,42040
820,1554879168.575833,6,1384,79.62.71.252,192.168.1.149,443,42040
821,1554879168.575837,6,1384,79.62.71.252,192.168.1.149,443,42040
822,1554879168.575841,6,1384,79.62.71.252,192.168.1.149,443,42040
823,1554879168.576412,6,1384,79.62.71.252,192.168.1.149,443,42040
824,1554879168.576424,6,1384,79.62.71.252,192.168.1.149,443,42040
825,1554879168.576428,6,1384,79.62.71.252,192.168.1.149,443,42040
826,1554879168.576991,6,1384,79.62.71.252,192.168.1.149,443,42040
827,1554879168.577,6,1384,79.62.71.252,192.168.1.149,443,42040
828,1554879168.577006,6,1384,79.62.71.252,192.168.1.149,443,42040
829,1554879168.57701,6,1384,79.62.71.252,192.168.1.149,443,42040
830,1554879168.577012,6,521,79.62.71.252,192.168.1.149,443,42040
831,1554879168.577182,6,160,35.133.20.149,192.168.1.149,443,39992
832,1554879168.577537,6,51,192.168.1.149,35.133.20.149,39992,443
833,1554879168.578621,6,368,192.168.1.149,35.133.20.149,39992,443
834,1554879168.579187,6,274,35.133.20.149,192.168.1.149,443,39970
835,1554879168.580541,6,274,35.133.20.149,192.168.1.149,443,39968
836,1554879168.581319,6,160,35.133.20.149,192.168.1.149,443,39990
837,1554879168.581472,6,1384,35.133.20.149,192.168.1.149,443,39988
838,1554879168.581503,6,51,192.168.1.149,35.133.20.149,39990,443
839,1554879168.581744,6,1384,35.133.20.149,192.168.1.149,443,39988
840,1554879168.581862,6,20,35.133.20.149,192.168.1.149,443,39988
841,1554879168.581867,6,451,35.133.20.149,192.168.1.149,443,39988
842,1554879168.582453,6,1384,35.133.20.149,192.168.1.149,443,39968
843,1554879168.582474,6,1384,35.133.20.149,192.168.1.149,443,39968
844,1554879168.582613,6,368,192.168.1.149,35.133.20.149,39990,443
845,1554879168.582717,6,20,35.133.20.149,192.168.1.149,443,39968
846,1554879168.582994,6,1384,35.133.20.149,192.168.1.149,443,39970
847,1554879168.583009,6,1384,35.133.20.149,192.168.1.149,443,39970
848,1554879168.583013,6,20,35.133.20.149,192.168.1.149,443,39970
849,1554879168.583021,6,1009,35.133.20.149,192.168.1.149,443,39968
850,1554879168.583024,6,1384,35.133.20.149,192.168.1.149,443,39970
851,1554879168.583027,6,347,35.133.20.149,192.168.1.149,443,39970
852,1554879168.583037,6,274,35.133.20.149,192.168.1.149,443,39972
853,1554879168.583612,6,1384,35.133.20.149,192.168.1.149,443,39972
854,1554879168.583637,6,1384,35.133.20.149,192.168.1.149,443,39972
855,1554879168.583642,6,20,35.133.20.149,192.168.1.149,443,39972
856,1554879168.583872,6,533,35.133.20.149,192.168.1.149,443,39972
857,1554879168.587907,6,1384,35.133.20.149,192.168.1.149,443,39994
858,1554879168.588264,6,1384,35.133.20.149,192.168.1.149,443,39994
859,1554879168.588554,6,1310,35.133.20.149,192.168.1.149,443,39994
860,1554879168.589448,6,93,192.168.1.149,35.133.20.149,39994,443
861,1554879168.589987,6,368,192.168.1.149,35.133.20.149,39994,443
862,1554879168.600916,6,1384,35.133.20.149,192.168.1.149,443,39996
863,1554879168.601042,6,1384,35.133.20.149,192.168.1.149,443,39996
864,1554879168.601334,6,1310,35.133.20.149,192.168.1.149,443,39996
865,1554879168.602481,6,93,192.168.1.149,35.133.20.149,39996,443
866,1554879168.60308,6,368,192.168.1.149,35.133.20.149,39996,443
867,1554879168.610798,6,1384,35.133.20.149,192.168.1.149,443,39984
868,1554879168.611149,6,1384,35.133.20.149,192.168.1.149,443,39984
869,1554879168.611164,6,1384,35.133.20.149,192.168.1.149,443,39984
870,1554879168.611748,6,1384,35.133.20.149,192.168.1.149,443,39984
871,1554879168.611773,6,1384,35.133.20.149,192.168.1.149,443,39984
872,1554879168.611781,6,1384,35.133.20.149,192.168.1.149,443,39984
873,1554879168.61179,6,860,35.133.20.149,192.168.1.149,443,39984
874,1554879168.614408,6,889,35.133.20.149,192.168.1.149,443,39992
875,1554879168.614649,6,1384,35.133.20.149,192.168.1.149,443,39992
876,1554879168.614787,6,1384,35.133.20.149,192.168.1.149,443,39992
877,1554879168.615049,6,20,35.133.20.149,192.168.1.149,443,39992
878,1554879168.615202,6,1384,35.133.20.149,192.168.1.149,443,39992
879,1554879168.61521,6,106,35.133.20.149,192.168.1.149,443,39992
880,1554879168.622792,6,1384,35.133.20.149,192.168.1.149,443,39990
881,1554879168.623089,6,1384,35.133.20.149,192.168.1.149,443,39990
882,1554879168.623337,6,20,35.133.20.149,192.168.1.149,443,39990
883,1554879168.623345,6,1384,35.133.20.149,192.168.1.149,443,39990
884,1554879168.623367,6,599,35.133.20.149,192.168.1.149,443,39990
885,1554879168.623371,6,274,35.133.20.149,192.168.1.149,443,39994
886,1554879168.623382,6,1384,35.133.20.149,192.168.1.149,443,39994
887,1554879168.623391,6,597,35.133.20.149,192.168.1.149,443,39994
888,1554879168.626314,6,156,192.168.1.149,79.62.71.252,42044,443
889,1554879168.63484,6,274,35.133.20.149,192.168.1.149,443,39996
890,1554879168.635928,6,1384,35.133.20.149,192.168.1.149,443,39996
891,1554879168.636212,6,1039,35.133.20.149,192.168.1.149,443,39996
892,1554879168.664325,6,1384,79.62.71.252,192.168.1.149,443,42044
893,1554879168.664545,6,1384,79.62.71.252,192.168.1.149,443,42044
894,1554879168.66481,6,20,79.62.71.252,192.168.1.149,443,42044
895,1554879168.664828,6,1384,79.62.71.252,192.168.1.149,443,42044
896,1554879168.66484,6,1384,79.62.71.252,192.168.1.149,443,42044
897,1554879168.66485,6,20,79.62.71.252,192.168.1.149,443,42044
898,1554879168.664859,6,1384,79.62.71.252,192.168.1.149,443,42044
899,1554879168.664872,6,1384,79.62.71.252,192.168.1.149,443,42044
900,1554879168.664885,6,20,79.62.71.252,192.168.1.149,443,42044
901,1554879168.664892,6,1384,79.62.71.252,192.168.1.149,443,42044
902,1554879168.70534,6,1384,79.62.71.252,192.168.1.149,443,42044
903,1554879168.70538,6,1384,79.62.71.252,192.168.1.149,443,42044
904,1554879168.706274,6,1384,79.62.71.252,192.168.1.149,443,42044
905,1554879168.706301,6,1384,79.62.71.252,192.168.1.149,443,42044
906,1554879168.70631,6,1384,79.62.71.252,192.168.1.149,443,42044
907,1554879168.706317,6,1384,79.62.71.252,192.168.1.149,443,42044
908,1554879168.706324,6,1384,79.62.71.252,192.168.1.149,443,42044
909,1554879168.70633,6,1384,79.62.71.252,192.168.1.149,443,42044
910,1554879168.70634,6,1384,79.62.71.252,192.168.1.149,443,42044
911,1554879168.70635,6,1384,79.62.71.252,192.168.1.149,443,42044
912,1554879168.706357,6,1384,79.62.71.252,192.168.1.149,443,42044
913,1554879168.706365,6,1384,79.62.71.252,192.168.1.149,443,42044
914,1554879168.706372,6,1384,79.62.71.252,192.168.1.149,443,42044
915,1554879168.706379,6,1384,79.62.71.252,192.168.1.149,443,42044
916,1554879168.706743,6,1384,79.62.71.252,192.168.1.149,443,42044
917,1554879168.706761,6,1384,79.62.71.252,192.168.1.149,443,42044
918,1554879168.706769,6,1384,79.62.71.252,192.168.1.149,443,42044
919,1554879168.706776,6,1384,79.62.71.252,192.168.1.149,443,42044
920,1554879168.706782,6,1384,79.62.71.252,192.168.1.149,443,42044
921,1554879168.706789,6,1384,79.62.71.252,192.168.1.149,443,42044
922,1554879168.741583,6,1384,79.62.71.252,192.168.1.149,443,42044
923,1554879168.741673,6,1384,79.62.71.252,192.168.1.149,443,42044
924,1554879168.742035,6,1384,79.62.71.252,192.168.1.149,443,42044
925,1554879168.742053,6,1384,79.62.71.252,192.168.1.149,443,42044
926,1554879168.742375,6,1384,79.62.71.252,192.168.1.149,443,42044
927,1554879168.742391,6,1384,79.62.71.252,192.168.1.149,443,42044
928,1554879168.743134,6,1384,79.62.71.252,192.168.1.149,443,42044
929,1554879168.743158,6,1384,79.62.71.252,192.168.1.149,443,42044
930,1554879168.743174,6,1384,79.62.71.252,192.168.1.149,443,42044
931,1554879168.743852,6,1384,79.62.71.252,192.168.1.149,443,42044
932,1554879168.743879,6,1384,79.62.71.252,192.168.1.149,443,42044
933,1554879168.743887,6,1384,79.62.71.252,192.168.1.149,443,42044
934,1554879168.743895,6,1384,79.62.71.252,192.168.1.149,443,42044
935,1554879168.743901,6,1384,79.62.71.252,192.168.1.149,443,42044
936,1554879168.743907,6,1384,79.62.71.252,192.168.1.149,443,42044
937,1554879168.744606,6,1384,79.62.71.252,192.168.1.149,443,42044
938,1554879168.74463,6,1384,79.62.71.252,192.168.1.149,443,42044
939,1554879168.744638,6,1384,79.62.71.252,192.168.1.149,443,42044
940,1554879168.744645,6,1384,79.62.71.252,192.168.1.149,443,42044
941,1554879168.744652,6,1384,79.62.71.252,192.168.1.149,443,42044
942,1554879168.744658,6,1384,79.62.71.252,192.168.1.149,443,42044
943,1554879168.745095,6,1384,79.62.71.252,192.168.1.149,443,42044
944,1554879168.745118,6,1384,79.62.71.252,192.168.1.149,443,42044
945,1554879168.745134,6,1384,79.62.71.252,192.168.1.149,443,42044
946,1554879168.745142,6,1384,79.62.71.252,192.168.1.149,443,42044
947,1554879168.74515,6,1384,79.62.71.252,192.168.1.149,443,42044
948,1554879168.745153,6,1384,79.62.71.252,192.168.1.149,443,42044
949,1554879168.745156,6,1384,79.62.71.252,192.168.1.149,443,42044
950,1554879168.745452,6,1384,79.62.71.252,192.168.1.149,443,42044
951,1554879168.745462,6,1384,79.62.71.252,192.168.1.149,443,42044
952,1554879168.745623,6,1384,79.62.71.252,192.168.1.149,443,42044
953,1554879168.745633,6,1384,79.62.71.252,192.168.1.149,443,42044
954,1554879168.746837,6,1384,79.62.71.252,192.168.1.149,443,42044
955,1554879168.746885,6,1384,79.62.71.252,192.168.1.149,443,42044
956,1554879168.746897,6,1384,79.62.71.252,192.168.1.149,443,42044
957,1554879168.746904,6,1384,79.62.71.252,192.168.1.149,443,42044
958,1554879168.747419,6,1384,79.62.71.252,192.168.1.149,443,42044
959,1554879168.747468,6,1384,79.62.71.252,192.168.1.149,443,42044
960,1554879168.747486,6,1384,79.62.71.252,192.168.1.149,443,42044
961,1554879168.747502,6,1384,79.62.71.252,192.168.1.149,443,42044
962,1554879168.752082,6,94,192.168.1.149,79.62.71.252,42044,443
963,1554879168.752269,6,94,192.168.1.149,79.62.71.252,42044,443
964,1554879168.752442,6,187,192.168.1.149,79.62.71.252,42044,443
965,1554879168.778784,6,1384,79.62.71.252,192.168.1.149,443,42044
966,1554879168.778798,6,1384,79.62.71.252,192.168.1.149,443,42044
967,1554879168.779456,6,1384,79.62.71.252,192.168.1.149,443,42044
968,1554879168.780039,6,1384,79.62.71.252,192.168.1.149,443,42044
969,1554879168.780047,6,1384,79.62.71.252,192.168.1.149,443,42044
970,1554879168.78005,6,941,79.62.71.252,192.168.1.149,443,42044
971,1554879168.789564,6,1384,79.62.71.252,192.168.1.149,443,42044
972,1554879168.790125,6,1384,79.62.71.252,192.168.1.149,443,42044
973,1554879168.79016,6,593,79.62.71.252,192.168.1.149,443,42044
974,1554879168.790721,6,1384,79.62.71.252,192.168.1.149,443,42044
975,1554879168.790728,6,1384,79.62.71.252,192.168.1.149,443,42044
976,1554879168.790732,6,1384,79.62.71.252,192.168.1.149,443,42044
977,1554879168.790738,6,1384,79.62.71.252,192.168.1.149,443,42044
978,1554879168.790741,6,1384,79.62.71.252,192.168.1.149,443,42044
979,1554879168.791332,6,1384,79.62.71.252,192.168.1.149,443,42044
980,1554879168.791342,6,614,79.62.71.252,192.168.1.149,443,42044
981,1554879168.791347,6,1384,79.62.71.252,192.168.1.149,443,42044
982,1554879168.791351,6,1384,79.62.71.252,192.168.1.149,443,42044
983,1554879168.791485,6,1384,79.62.71.252,192.168.1.149,443,42044
984,1554879168.79149,6,1384,79.62.71.252,192.168.1.149,443,42044
985,1554879168.791801,6,1384,79.62.71.252,192.168.1.149,443,42044
986,1554879168.791807,6,1384,79.62.71.252,192.168.1.149,443,42044
987,1554879168.792032,6,909,79.62.71.252,192.168.1.149,443,42044
988,1554879168.792037,6,1384,79.62.71.252,192.168.1.149,443,42044
989,1554879168.792041,6,1384,79.62.71.252,192.168.1.149,443,42044
990,1554879168.792137,6,808,79.62.71.252,192.168.1.149,443,42044
991,1554879168.833625,6,813,192.168.1.149,132.5.183.200,34728,443
992,1554879168.833759,6,76,192.168.1.149,79.62.71.252,42044,443
993,1554879168.870474,6,1384,79.62.71.252,192.168.1.149,443,42044
994,1554879168.870867,6,1384,79.62.71.252,192.168.1.149,443,42044
995,1554879168.87088,6,1384,79.62.71.252,192.168.1.149,443,42044
996,1554879168.870886,6,1384,79.62.71.252,192.168.1.149,443,42044
997,1554879168.87099,6,1262,79.62.71.252,192.168.1.149,443,42044
998,1554879168.899439,17,49,192.168.1.149,192.168.1.1,45224,53
999,1554879168.899542,17,49,192.168.1.149,192.168.1.1,39854,53
