time,proto,data_len,ip_src,ip_dst,src_port,dst_port
1551426472.122244,6,321,35.190.50.98,192.168.1.149,443,34712
1551426472.122263,6,69,35.190.50.98,192.168.1.149,443,34712
1551426472.122528,6,38,35.190.50.98,192.168.1.149,443,34712
1551426472.122532,6,38,192.168.1.149,35.190.50.98,34712,443
1551426472.123023,6,564,35.190.50.98,192.168.1.149,443,34712
1551426472.123553,6,1418,35.190.50.98,192.168.1.149,443,34712
1551426472.123966,6,1418,35.190.50.98,192.168.1.149,443,34712
1551426472.124431,6,1418,35.190.50.98,192.168.1.149,443,34712
1551426472.124852,6,1418,35.190.50.98,192.168.1.149,443,34712
1551426472.125139,6,1418,35.190.50.98,192.168.1.149,443,34712
1551426472.125825,6,1418,35.190.50.98,192.168.1.149,443,34712
1551426472.126177,6,1418,35.190.50.98,192.168.1.149,443,34712
1551426472.126762,6,1418,35.190.50.98,192.168.1.149,443,34712
1551426472.12705,6,1418,35.190.50.98,192.168.1.149,443,34712
1551426472.127332,17,43,192.168.1.149,192.168.1.1,50017,53
1551426472.127898,6,1418,35.190.50.98,192.168.1.149,443,34712
1551426472.128224,6,1418,35.190.50.98,192.168.1.149,443,34712
1551426472.128731,6,1418,35.190.50.98,192.168.1.149,443,34712
1551426472.129251,6,1418,35.190.50.98,192.168.1.149,443,34712
1551426472.129366,6,284,216.58.201.174,192.168.1.149,443,33170
1551426472.129638,6,69,216.58.201.174,192.168.1.149,443,33170
1551426472.129803,6,1418,35.190.50.98,192.168.1.149,443,34712
1551426472.129895,6,38,192.168.1.149,216.58.201.174,33170,443
1551426472.13044,6,1418,35.190.50.98,192.168.1.149,443,34712
1551426472.130552,17,511,192.168.1.1,192.168.1.149,53,50017
1551426472.1309,6,1418,35.190.50.98,192.168.1.149,443,34712
1551426472.13157,17,40,192.168.1.149,192.168.1.1,44388,53
1551426472.132488,17,39,192.168.1.149,192.168.1.1,40781,53
1551426472.132677,17,53,192.168.1.149,192.168.1.1,51595,53
1551426472.13328,6,38,216.58.201.174,192.168.1.149,443,33170
1551426472.134793,6,236,216.58.201.174,192.168.1.149,443,33170
1551426472.134899,6,73,216.58.201.174,192.168.1.149,443,33170
1551426472.135165,6,46,216.58.201.174,192.168.1.149,443,33170
1551426472.135409,6,46,192.168.1.149,216.58.201.174,33170,443
1551426472.13719,17,464,192.168.1.1,192.168.1.149,53,33544
1551426472.1379,17,39,192.168.1.149,192.168.1.1,34481,53
1551426472.138762,6,1418,35.190.50.98,192.168.1.149,443,34712
1551426472.138909,6,1418,35.190.50.98,192.168.1.149,443,34712
1551426472.140706,6,1418,35.190.50.98,192.168.1.149,443,34712
1551426472.140796,6,1418,35.190.50.98,192.168.1.149,443,34712
1551426472.141148,6,1418,35.190.50.98,192.168.1.149,443,34712
1551426472.141158,6,1418,35.190.50.98,192.168.1.149,443,34712
1551426472.141628,6,1418,35.190.50.98,192.168.1.149,443,34712
1551426472.141777,6,1418,35.190.50.98,192.168.1.149,443,34712
1551426472.143187,6,584,35.190.50.98,192.168.1.149,443,34712
1551426472.144296,6,46,192.168.1.149,35.190.50.98,34712,443
1551426472.175526,17,450,192.168.1.1,192.168.1.149,53,38917
1551426472.176481,17,350,192.168.1.1,192.168.1.149,53,44388
1551426472.177132,17,50,192.168.1.149,192.168.1.1,55611,53
1551426472.177215,17,46,192.168.1.149,192.168.1.1,56578,53
1551426472.179715,17,359,192.168.1.1,192.168.1.149,53,55611
1551426472.179729,17,129,192.168.1.1,192.168.1.149,53,56578
1551426472.180344,17,59,192.168.1.149,192.168.1.1,52090,53
1551426472.180704,17,49,192.168.1.149,192.168.1.1,57657,53
1551426472.182028,17,323,192.168.1.1,192.168.1.149,53,52090
1551426472.182457,17,371,192.168.1.1,192.168.1.149,53,57657
1551426472.186111,6,205,192.168.1.149,147.75.205.49,41108,443
1551426472.188339,17,388,192.168.1.1,192.168.1.149,53,51595
1551426472.19333,17,407,192.168.1.1,192.168.1.149,53,34481
1551426472.19455,6,202,192.168.1.149,35.190.50.98,34720,443
1551426472.194623,6,219,192.168.1.149,35.186.194.186,35700,443
1551426472.197275,6,212,192.168.1.149,216.58.211.34,46136,443
1551426472.198358,6,208,192.168.1.149,31.13.83.4,49040,443
1551426472.199044,6,212,192.168.1.149,172.217.16.238,51958,443
1551426472.201587,6,208,192.168.1.149,104.74.98.30,35532,443
1551426472.207662,6,215,192.168.1.149,13.33.232.121,34128,443
1551426472.213148,6,201,192.168.1.149,13.33.236.142,47092,443
1551426472.217663,6,1418,35.190.50.98,192.168.1.149,443,34720
1551426472.217805,6,1418,35.190.50.98,192.168.1.149,443,34720
1551426472.21819,6,1418,35.186.194.186,192.168.1.149,443,35700
1551426472.218214,6,1418,35.186.194.186,192.168.1.149,443,35700
1551426472.21915,6,211,192.168.1.149,108.177.15.154,36362,443
1551426472.221071,6,1418,35.190.50.98,192.168.1.149,443,34720
1551426472.221371,6,853,35.190.50.98,192.168.1.149,443,34720
1551426472.221476,6,663,35.186.194.186,192.168.1.149,443,35700
1551426472.222102,6,1398,31.13.83.4,192.168.1.149,443,49040
1551426472.222122,6,93,192.168.1.149,35.186.194.186,35700,443
1551426472.222245,6,1398,31.13.83.4,192.168.1.149,443,49040
1551426472.222399,6,258,192.168.1.149,35.190.50.98,34720,443
1551426472.222527,6,260,31.13.83.4,192.168.1.149,443,49040
1551426472.224106,6,126,192.168.1.149,31.13.83.4,49040,443
1551426472.227279,6,93,192.168.1.149,35.186.194.186,35700,443
1551426472.229181,6,299,192.168.1.149,35.186.194.186,35700,443
1551426472.230019,6,93,192.168.1.149,35.190.50.98,34720,443
1551426472.230123,6,93,192.168.1.149,31.13.83.4,49040,443
1551426472.230229,6,220,192.168.1.149,35.190.50.98,34720,443
1551426472.230404,6,231,192.168.1.149,31.13.83.4,49040,443
1551426472.230994,17,322,192.168.1.1,192.168.1.149,53,39173
1551426472.233177,6,1448,13.33.232.121,192.168.1.149,443,34128
1551426472.233871,6,1448,13.33.232.121,192.168.1.149,443,34128
1551426472.233892,6,1448,13.33.232.121,192.168.1.149,443,34128
1551426472.233905,6,1408,13.33.232.121,192.168.1.149,443,34128
1551426472.23443,6,126,192.168.1.149,13.33.232.121,34128,443
1551426472.237077,6,1448,13.33.236.142,192.168.1.149,443,47092
1551426472.237336,6,1448,13.33.236.142,192.168.1.149,443,47092
1551426472.237476,6,856,13.33.236.142,192.168.1.149,443,47092
1551426472.238215,6,126,192.168.1.149,13.33.236.142,47092,443
1551426472.238474,6,1418,216.58.211.34,192.168.1.149,443,46136
1551426472.238961,6,93,192.168.1.149,13.33.232.121,34128,443
1551426472.238991,6,1418,216.58.211.34,192.168.1.149,443,46136
1551426472.239008,6,121,216.58.211.34,192.168.1.149,443,46136
1551426472.239017,6,321,35.190.50.98,192.168.1.149,443,34720
1551426472.239392,6,258,192.168.1.149,216.58.211.34,46136,443
1551426472.239562,6,252,192.168.1.149,13.33.232.121,34128,443
1551426472.239562,6,1418,172.217.16.238,192.168.1.149,443,51958
1551426472.239577,6,1418,172.217.16.238,192.168.1.149,443,51958
1551426472.239587,6,296,172.217.16.238,192.168.1.149,443,51958
1551426472.239594,6,69,35.190.50.98,192.168.1.149,443,34720
1551426472.23966,6,284,35.186.194.186,192.168.1.149,443,35700
1551426472.239668,6,69,35.186.194.186,192.168.1.149,443,35700
1551426472.240467,6,258,192.168.1.149,172.217.16.238,51958,443
1551426472.241811,6,258,31.13.83.4,192.168.1.149,443,49040
1551426472.242129,6,81,31.13.83.4,192.168.1.149,443,49040
1551426472.242954,6,38,192.168.1.149,35.190.50.98,34720,443
1551426472.242983,6,38,192.168.1.149,35.186.194.186,35700,443
1551426472.243083,6,38,35.186.194.186,192.168.1.149,443,35700
1551426472.243235,6,38,192.168.1.149,31.13.83.4,49040,443
1551426472.243476,6,729,192.168.1.149,13.33.236.142,47092,443
1551426472.243585,6,93,192.168.1.149,216.58.211.34,46136,443
1551426472.243871,6,93,192.168.1.149,172.217.16.238,51958,443
1551426472.24453,6,297,192.168.1.149,216.58.211.34,46136,443
1551426472.244744,6,572,192.168.1.149,172.217.16.238,51958,443
1551426472.244918,6,871,192.168.1.149,172.217.16.238,51958,443
1551426472.247061,6,1448,147.75.205.49,192.168.1.149,443,41108
1551426472.247373,6,572,35.190.50.98,192.168.1.149,443,34720
1551426472.247542,6,1448,147.75.205.49,192.168.1.149,443,41108
1551426472.247625,6,68,147.75.205.49,192.168.1.149,443,41108
1551426472.248475,6,1418,35.190.50.98,192.168.1.149,443,34720
1551426472.248497,6,1418,35.190.50.98,192.168.1.149,443,34720
1551426472.248502,6,1418,35.190.50.98,192.168.1.149,443,34720
1551426472.24851,6,38,31.13.83.4,192.168.1.149,443,49040
1551426472.248708,6,93,192.168.1.149,147.75.205.49,41108,443
1551426472.248996,6,42,31.13.83.4,192.168.1.149,443,49040
1551426472.249009,6,1398,31.13.83.4,192.168.1.149,443,49040
1551426472.249713,6,1398,31.13.83.4,192.168.1.149,443,49040
1551426472.24973,6,1398,31.13.83.4,192.168.1.149,443,49040
1551426472.249746,6,1398,31.13.83.4,192.168.1.149,443,49040
1551426472.24975,6,1398,31.13.83.4,192.168.1.149,443,49040
1551426472.249759,6,1398,31.13.83.4,192.168.1.149,443,49040
1551426472.250729,6,1418,35.190.50.98,192.168.1.149,443,34720
1551426472.25074,6,1418,35.190.50.98,192.168.1.149,443,34720
1551426472.250757,6,1418,35.190.50.98,192.168.1.149,443,34720
1551426472.250761,6,1418,35.190.50.98,192.168.1.149,443,34720
1551426472.250812,6,93,192.168.1.149,147.75.205.49,41108,443
1551426472.251071,6,1418,35.190.50.98,192.168.1.149,443,34720
1551426472.251076,6,1418,35.190.50.98,192.168.1.149,443,34720
1551426472.251296,6,233,192.168.1.149,147.75.205.49,41108,443
1551426472.251818,6,1418,35.190.50.98,192.168.1.149,443,34720
1551426472.251823,6,1418,35.190.50.98,192.168.1.149,443,34720
1551426472.252215,6,258,13.33.232.121,192.168.1.149,443,34128
1551426472.252324,6,69,13.33.232.121,192.168.1.149,443,34128
1551426472.252395,6,38,192.168.1.149,13.33.232.121,34128,443
1551426472.252726,6,1418,35.190.50.98,192.168.1.149,443,34720
1551426472.25273,6,1418,35.190.50.98,192.168.1.149,443,34720
1551426472.253284,6,1418,35.190.50.98,192.168.1.149,443,34720
1551426472.253411,6,1418,35.190.50.98,192.168.1.149,443,34720
1551426472.254188,6,1418,35.190.50.98,192.168.1.149,443,34720
1551426472.2543,6,389,35.190.50.98,192.168.1.149,443,34720
1551426472.255151,6,46,192.168.1.149,35.190.50.98,34720,443
1551426472.255983,6,38,13.33.232.121,192.168.1.149,443,34128
1551426472.256218,6,242,13.33.236.142,192.168.1.149,443,47092
1551426472.25649,6,321,216.58.211.34,192.168.1.149,443,46136
1551426472.25662,6,69,216.58.211.34,192.168.1.149,443,46136
1551426472.256704,6,38,192.168.1.149,216.58.211.34,46136,443
1551426472.257983,6,321,172.217.16.238,192.168.1.149,443,51958
1551426472.258235,6,69,172.217.16.238,192.168.1.149,443,51958
1551426472.258404,6,1448,13.33.232.121,192.168.1.149,443,34128
1551426472.258422,6,38,192.168.1.149,172.217.16.238,51958,443
1551426472.258425,6,288,13.33.232.121,192.168.1.149,443,34128
1551426472.258431,6,38,13.33.232.121,192.168.1.149,443,34128
1551426472.259579,6,38,172.217.16.238,192.168.1.149,443,51958
1551426472.259866,6,38,216.58.211.34,192.168.1.149,443,46136
1551426472.260216,6,1398,31.13.83.4,192.168.1.149,443,49040
1551426472.260598,6,1398,31.13.83.4,192.168.1.149,443,49040
1551426472.260642,6,1398,31.13.83.4,192.168.1.149,443,49040
1551426472.260865,6,1398,31.13.83.4,192.168.1.149,443,49040
1551426472.261082,6,1418,108.177.15.154,192.168.1.149,443,36362
1551426472.261155,6,1358,108.177.15.154,192.168.1.149,443,36362
1551426472.261658,6,252,172.217.16.238,192.168.1.149,443,51958
1551426472.261686,6,73,172.217.16.238,192.168.1.149,443,51958
1551426472.261691,6,46,172.217.16.238,192.168.1.149,443,51958
1551426472.261941,6,472,13.33.236.142,192.168.1.149,443,47092
1551426472.262278,6,1448,13.33.236.142,192.168.1.149,443,47092
1551426472.262879,6,1448,13.33.236.142,192.168.1.149,443,47092
1551426472.262891,6,1122,13.33.236.142,192.168.1.149,443,47092
1551426472.262909,6,97,172.217.16.238,192.168.1.149,443,51958
1551426472.263882,6,258,192.168.1.149,108.177.15.154,36362,443
1551426472.265633,6,46,192.168.1.149,172.217.16.238,51958,443
1551426472.265835,6,42,192.168.1.149,172.217.16.238,51958,443
1551426472.266737,6,1398,31.13.83.4,192.168.1.149,443,49040
1551426472.266865,6,823,31.13.83.4,192.168.1.149,443,49040
1551426472.266997,6,93,192.168.1.149,108.177.15.154,36362,443
1551426472.267134,6,287,35.186.194.186,192.168.1.149,443,35700
1551426472.267395,6,478,192.168.1.149,108.177.15.154,36362,443
1551426472.268774,6,46,192.168.1.149,35.186.194.186,35700,443
1551426472.271431,6,1448,104.74.98.30,192.168.1.149,443,35532
1551426472.272014,6,1448,104.74.98.30,192.168.1.149,443,35532
1551426472.272039,6,976,104.74.98.30,192.168.1.149,443,35532
1551426472.272469,6,126,192.168.1.149,104.74.98.30,35532,443
1551426472.278974,6,369,192.168.1.149,104.74.98.30,35532,443
1551426472.279105,6,117,192.168.1.149,35.186.194.186,35700,443
1551426472.279333,6,413,192.168.1.149,35.186.194.186,35700,443
1551426472.281441,6,210,192.168.1.149,104.244.46.16,34596,443
1551426472.283392,6,379,216.58.211.34,192.168.1.149,443,46136
1551426472.283663,6,38,216.58.211.34,192.168.1.149,443,46136
1551426472.283838,6,46,216.58.211.34,192.168.1.149,443,46136
1551426472.283846,6,100,172.217.16.238,192.168.1.149,443,51958
1551426472.283855,6,111,172.217.16.238,192.168.1.149,443,51958
1551426472.283858,6,42,192.168.1.149,216.58.211.34,46136,443
1551426472.283858,6,46,172.217.16.238,192.168.1.149,443,51958
1551426472.283862,6,243,172.217.16.238,192.168.1.149,443,51958
1551426472.283865,6,455,172.217.16.238,192.168.1.149,443,51958
1551426472.283868,6,38,172.217.16.238,192.168.1.149,443,51958
1551426472.285091,6,46,192.168.1.149,216.58.211.34,46136,443
1551426472.285135,6,46,192.168.1.149,172.217.16.238,51958,443
1551426472.291743,6,94,192.168.1.149,31.13.83.4,49040,443
1551426472.292453,6,170,192.168.1.149,108.177.15.154,36362,443
1551426472.300158,6,448,192.168.1.149,172.217.16.238,51958,443
1551426472.300192,6,321,108.177.15.154,192.168.1.149,443,36362
1551426472.300754,6,429,192.168.1.149,172.217.16.238,51958,443
1551426472.300977,6,69,108.177.15.154,192.168.1.149,443,36362
1551426472.3011,6,38,192.168.1.149,108.177.15.154,36362,443
1551426472.302731,6,38,108.177.15.154,192.168.1.149,443,36362
1551426472.303899,6,279,108.177.15.154,192.168.1.149,443,36362
1551426472.304163,6,111,108.177.15.154,192.168.1.149,443,36362
1551426472.304278,6,46,108.177.15.154,192.168.1.149,443,36362
1551426472.304775,6,46,192.168.1.149,108.177.15.154,36362,443
1551426472.305318,6,274,147.75.205.49,192.168.1.149,443,41108
1551426472.305592,6,78,147.75.205.49,192.168.1.149,443,41108
1551426472.305654,6,38,192.168.1.149,147.75.205.49,41108,443
1551426472.309627,6,1448,147.75.205.49,192.168.1.149,443,41108
1551426472.309776,6,1448,147.75.205.49,192.168.1.149,443,41108
1551426472.310577,6,1229,147.75.205.49,192.168.1.149,443,41108
1551426472.310605,6,55,147.75.205.49,192.168.1.149,443,41108
1551426472.31061,6,38,147.75.205.49,192.168.1.149,443,41108
1551426472.310615,6,42,31.13.83.4,192.168.1.149,443,49040
1551426472.317042,6,78,172.217.16.238,192.168.1.149,443,51958
1551426472.317305,6,73,172.217.16.238,192.168.1.149,443,51958
1551426472.317416,6,46,172.217.16.238,192.168.1.149,443,51958
1551426472.317996,6,46,192.168.1.149,172.217.16.238,51958,443
1551426472.319773,17,53,192.168.1.149,192.168.1.1,58770,53
1551426472.321291,17,352,192.168.1.1,192.168.1.149,53,58770
1551426472.32876,6,78,108.177.15.154,192.168.1.149,443,36362
1551426472.329034,6,111,108.177.15.154,192.168.1.149,443,36362
1551426472.337298,6,1448,104.244.46.16,192.168.1.149,443,34596
1551426472.33758,6,1448,104.244.46.16,192.168.1.149,443,34596
1551426472.337709,6,473,104.244.46.16,192.168.1.149,443,34596
1551426472.33772,6,258,104.74.98.30,192.168.1.149,443,35532
1551426472.337733,6,224,172.217.16.238,192.168.1.149,443,51958
1551426472.338178,6,492,172.217.16.238,192.168.1.149,443,51958
1551426472.338187,6,46,172.217.16.238,192.168.1.149,443,51958
1551426472.338374,6,126,192.168.1.149,104.244.46.16,34596,443
1551426472.339335,6,46,192.168.1.149,172.217.16.238,51958,443
1551426472.339443,6,215,192.168.1.149,216.58.211.34,46150,443
1551426472.342146,6,93,192.168.1.149,104.244.46.16,34596,443
1551426472.342306,6,215,192.168.1.149,216.58.211.34,46152,443
1551426472.342448,6,224,192.168.1.149,104.244.46.16,34596,443
1551426472.342522,6,170,192.168.1.149,108.177.15.154,36362,443
1551426472.345925,6,1448,104.74.98.30,192.168.1.149,443,35532
1551426472.346298,6,1448,104.74.98.30,192.168.1.149,443,35532
1551426472.346306,6,1448,104.74.98.30,192.168.1.149,443,35532
1551426472.346401,6,570,104.74.98.30,192.168.1.149,443,35532
1551426472.35379,6,1333,31.13.83.4,192.168.1.149,443,49040
1551426472.354391,6,1398,31.13.83.4,192.168.1.149,443,49040
1551426472.354401,6,1398,31.13.83.4,192.168.1.149,443,49040
1551426472.354855,6,1398,31.13.83.4,192.168.1.149,443,49040
1551426472.354864,6,1398,31.13.83.4,192.168.1.149,443,49040
1551426472.354889,6,1398,31.13.83.4,192.168.1.149,443,49040
1551426472.354896,6,1398,31.13.83.4,192.168.1.149,443,49040
1551426472.354906,6,1398,31.13.83.4,192.168.1.149,443,49040
1551426472.355715,6,1398,31.13.83.4,192.168.1.149,443,49040
1551426472.355734,6,1398,31.13.83.4,192.168.1.149,443,49040
1551426472.355749,6,1398,31.13.83.4,192.168.1.149,443,49040
1551426472.355759,6,1398,31.13.83.4,192.168.1.149,443,49040
1551426472.356001,6,1398,31.13.83.4,192.168.1.149,443,49040
1551426472.356155,6,1398,31.13.83.4,192.168.1.149,443,49040
1551426472.356711,6,1398,31.13.83.4,192.168.1.149,443,49040
1551426472.357172,6,1398,31.13.83.4,192.168.1.149,443,49040
1551426472.357472,6,1398,31.13.83.4,192.168.1.149,443,49040
1551426472.358092,6,1398,31.13.83.4,192.168.1.149,443,49040
1551426472.358255,6,1398,31.13.83.4,192.168.1.149,443,49040
1551426472.359079,6,1398,31.13.83.4,192.168.1.149,443,49040
1551426472.359229,6,1398,31.13.83.4,192.168.1.149,443,49040
1551426472.360127,6,1398,31.13.83.4,192.168.1.149,443,49040
1551426472.360273,6,1398,31.13.83.4,192.168.1.149,443,49040
1551426472.373868,6,1398,31.13.83.4,192.168.1.149,443,49040
1551426472.374419,6,1398,31.13.83.4,192.168.1.149,443,49040
1551426472.374454,6,1398,31.13.83.4,192.168.1.149,443,49040
1551426472.374461,6,1398,31.13.83.4,192.168.1.149,443,49040
1551426472.374471,6,1398,31.13.83.4,192.168.1.149,443,49040
1551426472.374477,6,1398,31.13.83.4,192.168.1.149,443,49040
1551426472.374486,6,1398,31.13.83.4,192.168.1.149,443,49040
1551426472.37449,6,1398,31.13.83.4,192.168.1.149,443,49040
1551426472.374758,6,1398,31.13.83.4,192.168.1.149,443,49040
1551426472.374768,6,1398,31.13.83.4,192.168.1.149,443,49040
1551426472.375266,6,662,31.13.83.4,192.168.1.149,443,49040
1551426472.378879,6,78,108.177.15.154,192.168.1.149,443,36362
1551426472.379153,6,111,108.177.15.154,192.168.1.149,443,36362
1551426472.379263,6,46,108.177.15.154,192.168.1.149,443,36362
1551426472.37996,6,46,192.168.1.149,108.177.15.154,36362,443
1551426472.380834,6,1418,216.58.211.34,192.168.1.149,443,46150
1551426472.38098,6,1358,216.58.211.34,192.168.1.149,443,46150
1551426472.381844,6,258,192.168.1.149,216.58.211.34,46150,443
1551426472.382638,6,1418,216.58.211.34,192.168.1.149,443,46152
1551426472.382779,6,1358,216.58.211.34,192.168.1.149,443,46152
1551426472.384183,6,258,192.168.1.149,216.58.211.34,46152,443
1551426472.389216,6,258,104.244.46.16,192.168.1.149,443,34596
1551426472.391234,6,66,104.244.46.16,192.168.1.149,443,34596
1551426472.392158,6,1448,104.244.46.16,192.168.1.149,443,34596
1551426472.392296,6,867,104.244.46.16,192.168.1.149,443,34596
1551426472.399453,6,321,216.58.211.34,192.168.1.149,443,46150
1551426472.399708,6,38,192.168.1.149,104.244.46.16,34596,443
1551426472.39971,6,69,216.58.211.34,192.168.1.149,443,46150
1551426472.399792,6,93,192.168.1.149,216.58.211.34,46150,443
1551426472.400499,6,321,216.58.211.34,192.168.1.149,443,46152
1551426472.400547,6,38,192.168.1.149,216.58.211.34,46150,443
1551426472.400768,6,69,216.58.211.34,192.168.1.149,443,46152
1551426472.400976,6,958,192.168.1.149,216.58.211.34,46150,443
1551426472.415672,6,38,216.58.211.34,192.168.1.149,443,46150
1551426472.423052,6,90,35.186.194.186,192.168.1.149,443,35700
1551426472.424467,6,46,192.168.1.149,35.186.194.186,35700,443
1551426472.426664,17,53,192.168.1.149,192.168.1.1,35116,53
1551426472.427307,6,94,192.168.1.149,31.13.83.4,49040,443
1551426472.430363,17,192,192.168.1.1,192.168.1.149,53,35116
1551426472.438189,17,30,192.168.1.149,192.168.1.1,53953,53
1551426472.439834,17,397,192.168.1.1,192.168.1.149,53,53953
1551426472.444796,6,42,31.13.83.4,192.168.1.149,443,49040
1551426472.450058,6,204,192.168.1.149,31.13.83.36,51356,443
1551426472.452209,17,39,192.168.1.149,192.168.1.1,46374,53
1551426472.452639,6,478,216.58.211.34,192.168.1.149,443,46150
1551426472.452779,6,1019,216.58.211.34,192.168.1.149,443,46150
1551426472.454955,6,207,216.58.211.34,192.168.1.149,443,46150
1551426472.454976,6,46,216.58.211.34,192.168.1.149,443,46150
1551426472.455498,6,46,192.168.1.149,216.58.211.34,46150,443
1551426472.455926,17,304,192.168.1.1,192.168.1.149,53,46374
1551426472.460219,6,404,192.168.1.149,216.58.201.164,46328,443
1551426472.461017,17,39,192.168.1.149,192.168.1.1,48500,53
1551426472.462657,17,313,192.168.1.1,192.168.1.149,53,48500
1551426472.472524,6,1398,31.13.83.36,192.168.1.149,443,51356
1551426472.472655,6,1398,31.13.83.36,192.168.1.149,443,51356
1551426472.473143,6,259,31.13.83.36,192.168.1.149,443,51356
1551426472.474214,6,126,192.168.1.149,31.13.83.36,51356,443
1551426472.475869,6,93,192.168.1.149,31.13.83.36,51356,443
1551426472.47617,6,491,192.168.1.149,31.13.83.36,51356,443
1551426472.476382,6,84,216.58.211.34,192.168.1.149,443,46150
1551426472.476532,6,1096,216.58.211.34,192.168.1.149,443,46150
1551426472.477463,6,284,216.58.211.34,192.168.1.149,443,46150
1551426472.477495,6,46,216.58.211.34,192.168.1.149,443,46150
1551426472.478814,6,46,192.168.1.149,216.58.211.34,46150,443
1551426472.481038,6,201,192.168.1.149,172.217.17.3,41066,443
1551426472.482668,6,371,192.168.1.149,216.58.201.164,46328,443
1551426472.489808,6,1398,31.13.83.4,192.168.1.149,443,49040
1551426472.4902,6,1398,31.13.83.4,192.168.1.149,443,49040
1551426472.490245,6,1398,31.13.83.4,192.168.1.149,443,49040
1551426472.490951,6,1398,31.13.83.4,192.168.1.149,443,49040
1551426472.490966,6,1398,31.13.83.4,192.168.1.149,443,49040
1551426472.49098,6,1398,31.13.83.4,192.168.1.149,443,49040
1551426472.491403,6,1398,31.13.83.4,192.168.1.149,443,49040
1551426472.491427,6,1398,31.13.83.4,192.168.1.149,443,49040
1551426472.491445,6,1398,31.13.83.4,192.168.1.149,443,49040
1551426472.491456,6,1398,31.13.83.4,192.168.1.149,443,49040
1551426472.491467,6,1398,31.13.83.4,192.168.1.149,443,49040
1551426472.491803,6,1398,31.13.83.4,192.168.1.149,443,49040
1551426472.491826,6,1398,31.13.83.4,192.168.1.149,443,49040
1551426472.492582,6,1398,31.13.83.4,192.168.1.149,443,49040
1551426472.492629,6,1398,31.13.83.4,192.168.1.149,443,49040
1551426472.492661,6,258,31.13.83.36,192.168.1.149,443,51356
1551426472.492695,6,81,31.13.83.36,192.168.1.149,443,51356
1551426472.49318,6,1398,31.13.83.4,192.168.1.149,443,49040
1551426472.493246,6,1398,31.13.83.4,192.168.1.149,443,49040
1551426472.493279,6,1398,31.13.83.4,192.168.1.149,443,49040
1551426472.493322,6,1398,31.13.83.4,192.168.1.149,443,49040
1551426472.493713,6,38,192.168.1.149,31.13.83.36,51356,443
1551426472.493878,6,192,192.168.1.149,104.244.42.5,37936,443
1551426472.494254,6,38,31.13.83.36,192.168.1.149,443,51356
1551426472.494364,6,42,31.13.83.36,192.168.1.149,443,51356
1551426472.494671,6,223,31.13.83.36,192.168.1.149,443,51356
1551426472.496219,6,1398,31.13.83.4,192.168.1.149,443,49040
1551426472.496804,6,1398,31.13.83.4,192.168.1.149,443,49040
1551426472.49683,6,1398,31.13.83.4,192.168.1.149,443,49040
1551426472.497514,6,1398,31.13.83.4,192.168.1.149,443,49040
1551426472.497548,6,1398,31.13.83.4,192.168.1.149,443,49040
1551426472.497558,6,1398,31.13.83.4,192.168.1.149,443,49040
1551426472.497565,6,1398,31.13.83.4,192.168.1.149,443,49040
1551426472.497572,6,1398,31.13.83.4,192.168.1.149,443,49040
1551426472.498087,6,1398,31.13.83.4,192.168.1.149,443,49040
1551426472.498116,6,1398,31.13.83.4,192.168.1.149,443,49040
1551426472.498133,6,1398,31.13.83.4,192.168.1.149,443,49040
1551426472.49814,6,1398,31.13.83.4,192.168.1.149,443,49040
1551426472.498147,6,1398,31.13.83.4,192.168.1.149,443,49040
1551426472.498153,6,1398,31.13.83.4,192.168.1.149,443,49040
1551426472.498202,6,557,31.13.83.4,192.168.1.149,443,49040
1551426472.507013,6,201,192.168.1.149,172.217.17.3,41068,443
1551426472.509422,6,228,216.58.201.164,192.168.1.149,443,46328
1551426472.509529,6,118,216.58.201.164,192.168.1.149,443,46328
1551426472.509821,6,46,216.58.201.164,192.168.1.149,443,46328
1551426472.510275,6,46,192.168.1.149,216.58.201.164,46328,443
1551426472.517991,6,256,192.168.1.149,31.13.83.36,51356,443
1551426472.520111,6,1418,172.217.17.3,192.168.1.149,443,41066
1551426472.520382,6,1418,172.217.17.3,192.168.1.149,443,41066
1551426472.521308,6,197,192.168.1.149,52.48.54.139,58556,443
1551426472.522067,6,778,172.217.17.3,192.168.1.149,443,41066
1551426472.522913,6,258,192.168.1.149,172.217.17.3,41066,443
1551426472.526477,6,93,192.168.1.149,172.217.17.3,41066,443
1551426472.526751,6,830,192.168.1.149,172.217.17.3,41066,443
1551426472.527294,6,370,192.168.1.149,172.217.17.3,41066,443
1551426472.5341,6,78,216.58.201.164,192.168.1.149,443,46328
1551426472.534126,6,118,216.58.201.164,192.168.1.149,443,46328
1551426472.53435,6,46,216.58.201.164,192.168.1.149,443,46328
1551426472.535024,6,46,192.168.1.149,216.58.201.164,46328,443
1551426472.535606,6,42,31.13.83.36,192.168.1.149,443,51356
1551426472.535872,6,127,31.13.83.36,192.168.1.149,443,51356
1551426472.538474,17,45,192.168.1.149,192.168.1.1,58444,53
1551426472.539029,6,321,172.217.17.3,192.168.1.149,443,41066
1551426472.540176,17,499,192.168.1.1,192.168.1.149,53,58444
1551426472.542222,6,69,172.217.17.3,192.168.1.149,443,41066
1551426472.542341,6,38,192.168.1.149,172.217.17.3,41066,443
1551426472.542505,6,38,172.217.17.3,192.168.1.149,443,41066
