packet_id,time,proto,data_len,ip_src,ip_dst,src_port,dst_port
3704,1551434088.849694,6,1448,130.206.193.108,192.168.1.149,443,41572
3705,1551434088.850257,6,1448,130.206.193.108,192.168.1.149,443,41572
3706,1551434088.85027,6,1448,130.206.193.108,192.168.1.149,443,41572
3707,1551434088.850275,6,1448,130.206.193.108,192.168.1.149,443,41572
3708,1551434088.850279,6,1448,130.206.193.108,192.168.1.149,443,41572
3709,1551434088.850287,6,1448,130.206.193.108,192.168.1.149,443,41572
3710,1551434088.850292,6,1448,130.206.193.108,192.168.1.149,443,41572
3711,1551434088.851113,6,1448,130.206.193.108,192.168.1.149,443,41572
3712,1551434088.851126,6,1448,130.206.193.108,192.168.1.149,443,41572
3713,1551434088.851132,6,1028,130.206.193.108,192.168.1.149,443,41572
3714,1551434088.851136,6,1448,130.206.193.108,192.168.1.149,443,41572
3715,1551434088.851141,6,1448,130.206.193.108,192.168.1.149,443,41572
3716,1551434088.85146,6,1448,130.206.193.108,192.168.1.149,443,41572
3717,1551434088.851473,6,1448,130.206.193.108,192.168.1.149,443,41572
3718,1551434088.851804,6,912,130.206.193.108,192.168.1.149,443,41572
3719,1551434088.851812,6,1448,130.206.193.108,192.168.1.149,443,41572
3720,1551434088.851817,6,1448,130.206.193.108,192.168.1.149,443,41572
3721,1551434088.851821,6,1448,130.206.193.108,192.168.1.149,443,41572
3722,1551434088.851828,6,1448,130.206.193.108,192.168.1.149,443,41572
3723,1551434088.851833,6,1448,130.206.193.108,192.168.1.149,443,41572
3724,1551434088.852547,6,1448,130.206.193.108,192.168.1.149,443,41572
3725,1551434088.852555,6,1448,130.206.193.108,192.168.1.149,443,41572
3726,1551434088.85256,6,1448,130.206.193.108,192.168.1.149,443,41572
3727,1551434088.852564,6,1448,130.206.193.108,192.168.1.149,443,41572
3728,1551434088.852569,6,1448,130.206.193.108,192.168.1.149,443,41572
3729,1551434088.852573,6,1448,130.206.193.108,192.168.1.149,443,41572
3730,1551434088.853197,6,1448,130.206.193.108,192.168.1.149,443,41572
3731,1551434088.853206,6,1448,130.206.193.108,192.168.1.149,443,41572
3732,1551434088.853211,6,1448,130.206.193.108,192.168.1.149,443,41572
3733,1551434088.853216,6,1448,130.206.193.108,192.168.1.149,443,41572
3734,1551434088.853221,6,1448,130.206.193.108,192.168.1.149,443,41572
3735,1551434088.854009,6,1448,130.206.193.108,192.168.1.149,443,41572
3736,1551434088.854025,6,1448,130.206.193.108,192.168.1.149,443,41572
3737,1551434088.854034,6,1448,130.206.193.108,192.168.1.149,443,41572
3738,1551434088.854039,6,1448,130.206.193.108,192.168.1.149,443,41572
3739,1551434088.854045,6,1448,130.206.193.108,192.168.1.149,443,41572
3740,1551434088.854051,6,1448,130.206.193.108,192.168.1.149,443,41572
3741,1551434088.854502,6,1448,130.206.193.108,192.168.1.149,443,41572
3742,1551434088.854518,6,1448,130.206.193.108,192.168.1.149,443,41572
3743,1551434088.854527,6,1448,130.206.193.108,192.168.1.149,443,41572
3744,1551434088.854535,6,1448,130.206.193.108,192.168.1.149,443,41572
3745,1551434088.854542,6,1448,130.206.193.108,192.168.1.149,443,41572
3746,1551434088.854719,6,1028,130.206.193.108,192.168.1.149,443,41572
3747,1551434088.854734,6,1448,130.206.193.108,192.168.1.149,443,41572
3748,1551434088.855206,6,1448,130.206.193.108,192.168.1.149,443,41572
3749,1551434088.855233,6,1448,130.206.193.108,192.168.1.149,443,41572
3750,1551434088.855267,6,1448,130.206.193.108,192.168.1.149,443,41572
3751,1551434088.855286,6,1448,130.206.193.108,192.168.1.149,443,41572
3752,1551434088.855305,6,1448,130.206.193.108,192.168.1.149,443,41572
3753,1551434088.856759,6,1448,130.206.193.108,192.168.1.149,443,41572
3754,1551434088.856786,6,1448,130.206.193.108,192.168.1.149,443,41572
3755,1551434088.856792,6,1448,130.206.193.108,192.168.1.149,443,41572
3756,1551434088.856797,6,1448,130.206.193.108,192.168.1.149,443,41572
3757,1551434088.857883,6,1448,130.206.193.108,192.168.1.149,443,41572
3758,1551434088.857891,6,1448,130.206.193.108,192.168.1.149,443,41572
3759,1551434088.857896,6,1448,130.206.193.108,192.168.1.149,443,41572
3760,1551434088.857902,6,1448,130.206.193.108,192.168.1.149,443,41572
3761,1551434088.857906,6,1448,130.206.193.108,192.168.1.149,443,41572
3762,1551434088.857913,6,1448,130.206.193.108,192.168.1.149,443,41572
3763,1551434088.857918,6,1448,130.206.193.108,192.168.1.149,443,41572
3764,1551434088.857923,6,1448,130.206.193.108,192.168.1.149,443,41572
3765,1551434088.857927,6,1448,130.206.193.108,192.168.1.149,443,41572
3766,1551434088.857934,6,1448,130.206.193.108,192.168.1.149,443,41572
3767,1551434088.857938,6,1448,130.206.193.108,192.168.1.149,443,41572
3768,1551434088.857943,6,1448,130.206.193.108,192.168.1.149,443,41572
3769,1551434088.857947,6,1448,130.206.193.108,192.168.1.149,443,41572
3770,1551434088.860175,6,1448,130.206.193.108,192.168.1.149,443,41572
3771,1551434088.860187,6,1448,130.206.193.108,192.168.1.149,443,41572
3772,1551434088.860192,6,1448,130.206.193.108,192.168.1.149,443,41572
3773,1551434088.860197,6,1448,130.206.193.108,192.168.1.149,443,41572
3774,1551434088.860201,6,1448,130.206.193.108,192.168.1.149,443,41572
3775,1551434088.860207,6,1448,130.206.193.108,192.168.1.149,443,41572
3776,1551434088.860212,6,1448,130.206.193.108,192.168.1.149,443,41572
3777,1551434088.860219,6,1448,130.206.193.108,192.168.1.149,443,41572
3778,1551434088.860224,6,1448,130.206.193.108,192.168.1.149,443,41572
3779,1551434088.861186,6,1448,130.206.193.108,192.168.1.149,443,41572
3780,1551434088.861193,6,1448,130.206.193.108,192.168.1.149,443,41572
3781,1551434088.861198,6,1448,130.206.193.108,192.168.1.149,443,41572
3782,1551434088.861202,6,1448,130.206.193.108,192.168.1.149,443,41572
3783,1551434088.861206,6,1448,130.206.193.108,192.168.1.149,443,41572
3784,1551434088.86121,6,1448,130.206.193.108,192.168.1.149,443,41572
3785,1551434088.8619,6,664,130.206.193.108,192.168.1.149,443,41572
3786,1551434088.861912,6,1448,130.206.193.108,192.168.1.149,443,41572
3787,1551434088.861917,6,1448,130.206.193.108,192.168.1.149,443,41572
3788,1551434088.861922,6,1448,130.206.193.108,192.168.1.149,443,41572
3789,1551434088.861926,6,1448,130.206.193.108,192.168.1.149,443,41572
3790,1551434088.861932,6,1448,130.206.193.108,192.168.1.149,443,41572
3791,1551434088.861938,6,1448,130.206.193.108,192.168.1.149,443,41572
3792,1551434088.861942,6,1448,130.206.193.108,192.168.1.149,443,41572
3793,1551434088.861946,6,1448,130.206.193.108,192.168.1.149,443,41572
3794,1551434088.861951,6,1448,130.206.193.108,192.168.1.149,443,41572
3795,1551434088.861956,6,1448,130.206.193.108,192.168.1.149,443,41572
3796,1551434088.86196,6,1448,130.206.193.108,192.168.1.149,443,41572
3797,1551434088.861965,6,1448,130.206.193.108,192.168.1.149,443,41572
3798,1551434088.863938,6,1448,130.206.193.108,192.168.1.149,443,41572
3799,1551434088.863946,6,1448,130.206.193.108,192.168.1.149,443,41572
3800,1551434088.863951,6,1448,130.206.193.108,192.168.1.149,443,41572
3801,1551434088.863958,6,1448,130.206.193.108,192.168.1.149,443,41572
3802,1551434088.863963,6,1448,130.206.193.108,192.168.1.149,443,41572
3803,1551434088.863967,6,1448,130.206.193.108,192.168.1.149,443,41572
3804,1551434088.863971,6,1448,130.206.193.108,192.168.1.149,443,41572
3805,1551434088.864922,6,1028,130.206.193.108,192.168.1.149,443,41572
3806,1551434088.864935,6,1448,130.206.193.108,192.168.1.149,443,41572
3807,1551434088.86494,6,1448,130.206.193.108,192.168.1.149,443,41572
3808,1551434088.864944,6,1448,130.206.193.108,192.168.1.149,443,41572
3809,1551434088.864949,6,1448,130.206.193.108,192.168.1.149,443,41572
3810,1551434088.864953,6,1448,130.206.193.108,192.168.1.149,443,41572
3811,1551434088.864959,6,1448,130.206.193.108,192.168.1.149,443,41572
3812,1551434088.864963,6,664,130.206.193.108,192.168.1.149,443,41572
3813,1551434088.864967,6,1448,130.206.193.108,192.168.1.149,443,41572
3814,1551434088.864972,6,1448,130.206.193.108,192.168.1.149,443,41572
3815,1551434088.864976,6,1448,130.206.193.108,192.168.1.149,443,41572
3816,1551434088.864981,6,1448,130.206.193.108,192.168.1.149,443,41572
3817,1551434088.864985,6,1448,130.206.193.108,192.168.1.149,443,41572
3818,1551434088.86499,6,1448,130.206.193.108,192.168.1.149,443,41572
3819,1551434088.864994,6,1448,130.206.193.108,192.168.1.149,443,41572
3820,1551434088.864999,6,1448,130.206.193.108,192.168.1.149,443,41572
3821,1551434088.865006,6,1448,130.206.193.108,192.168.1.149,443,41572
3822,1551434088.865013,6,1448,130.206.193.108,192.168.1.149,443,41572
3823,1551434088.865018,6,1448,130.206.193.108,192.168.1.149,443,41572
3824,1551434088.866299,6,1448,130.206.193.108,192.168.1.149,443,41572
3825,1551434088.866312,6,1448,130.206.193.108,192.168.1.149,443,41572
3826,1551434088.866317,6,1448,130.206.193.108,192.168.1.149,443,41572
3827,1551434088.866322,6,1448,130.206.193.108,192.168.1.149,443,41572
3828,1551434088.866326,6,1448,130.206.193.108,192.168.1.149,443,41572
3829,1551434088.866337,6,1448,130.206.193.108,192.168.1.149,443,41572
3830,1551434088.866345,6,1448,130.206.193.108,192.168.1.149,443,41572
3831,1551434088.866353,6,1448,130.206.193.108,192.168.1.149,443,41572
3832,1551434088.866364,6,1448,130.206.193.108,192.168.1.149,443,41572
3833,1551434088.866368,6,1448,130.206.193.108,192.168.1.149,443,41572
3834,1551434088.866373,6,1448,130.206.193.108,192.168.1.149,443,41572
3835,1551434088.866376,6,1448,130.206.193.108,192.168.1.149,443,41572
3836,1551434088.866378,6,664,130.206.193.108,192.168.1.149,443,41572
3837,1551434088.866381,6,1448,130.206.193.108,192.168.1.149,443,41572
3838,1551434088.86732,6,1448,130.206.193.108,192.168.1.149,443,41572
3839,1551434088.86734,6,1448,130.206.193.108,192.168.1.149,443,41572
3840,1551434088.867347,6,1448,130.206.193.108,192.168.1.149,443,41572
3841,1551434088.867349,6,1448,130.206.193.108,192.168.1.149,443,41572
3842,1551434088.867351,6,1448,130.206.193.108,192.168.1.149,443,41572
3843,1551434088.867353,6,1448,130.206.193.108,192.168.1.149,443,41572
3844,1551434088.867355,6,1448,130.206.193.108,192.168.1.149,443,41572
3845,1551434088.867358,6,1448,130.206.193.108,192.168.1.149,443,41572
3846,1551434088.86736,6,1448,130.206.193.108,192.168.1.149,443,41572
3847,1551434088.867362,6,1448,130.206.193.108,192.168.1.149,443,41572
3848,1551434088.867368,6,1448,130.206.193.108,192.168.1.149,443,41572
3849,1551434088.86822,6,1448,130.206.193.108,192.168.1.149,443,41572
3850,1551434088.868233,6,1448,130.206.193.108,192.168.1.149,443,41572
3851,1551434088.868239,6,1448,130.206.193.108,192.168.1.149,443,41572
3852,1551434088.868244,6,1448,130.206.193.108,192.168.1.149,443,41572
3853,1551434088.868248,6,1448,130.206.193.108,192.168.1.149,443,41572
3854,1551434088.868253,6,1448,130.206.193.108,192.168.1.149,443,41572
3855,1551434088.868258,6,1448,130.206.193.108,192.168.1.149,443,41572
3856,1551434088.868262,6,1448,130.206.193.108,192.168.1.149,443,41572
3857,1551434088.869274,6,1448,130.206.193.108,192.168.1.149,443,41572
3858,1551434088.869287,6,1448,130.206.193.108,192.168.1.149,443,41572
3859,1551434088.869311,6,1448,130.206.193.108,192.168.1.149,443,41572
3860,1551434088.869318,6,1448,130.206.193.108,192.168.1.149,443,41572
3861,1551434088.869328,6,1448,130.206.193.108,192.168.1.149,443,41572
3862,1551434088.869336,6,1448,130.206.193.108,192.168.1.149,443,41572
3863,1551434088.869342,6,1448,130.206.193.108,192.168.1.149,443,41572
3864,1551434088.86935,6,1448,130.206.193.108,192.168.1.149,443,41572
3865,1551434088.870247,6,1448,130.206.193.108,192.168.1.149,443,41572
3866,1551434088.870283,6,1448,130.206.193.108,192.168.1.149,443,41572
3867,1551434088.870298,6,1448,130.206.193.108,192.168.1.149,443,41572
3868,1551434088.870303,6,1448,130.206.193.108,192.168.1.149,443,41572
3869,1551434088.870309,6,1448,130.206.193.108,192.168.1.149,443,41572
3870,1551434088.870315,6,1448,130.206.193.108,192.168.1.149,443,41572
3871,1551434088.87032,6,1448,130.206.193.108,192.168.1.149,443,41572
3872,1551434088.870324,6,1448,130.206.193.108,192.168.1.149,443,41572
3873,1551434088.871291,6,1448,130.206.193.108,192.168.1.149,443,41572
3874,1551434088.871314,6,1448,130.206.193.108,192.168.1.149,443,41572
3875,1551434088.871323,6,1448,130.206.193.108,192.168.1.149,443,41572
3876,1551434088.871332,6,1448,130.206.193.108,192.168.1.149,443,41572
3877,1551434088.871343,6,1448,130.206.193.108,192.168.1.149,443,41572
3878,1551434088.871351,6,1448,130.206.193.108,192.168.1.149,443,41572
3879,1551434088.871358,6,1448,130.206.193.108,192.168.1.149,443,41572
3880,1551434088.871366,6,1448,130.206.193.108,192.168.1.149,443,41572
3881,1551434088.872237,6,1448,130.206.193.108,192.168.1.149,443,41572
3882,1551434088.872317,6,1448,130.206.193.108,192.168.1.149,443,41572
3883,1551434088.872342,6,1448,130.206.193.108,192.168.1.149,443,41572
3884,1551434088.872361,6,1448,130.206.193.108,192.168.1.149,443,41572
3885,1551434088.872374,6,1448,130.206.193.108,192.168.1.149,443,41572
3886,1551434088.872396,6,1448,130.206.193.108,192.168.1.149,443,41572
3887,1551434088.872411,6,1448,130.206.193.108,192.168.1.149,443,41572
3888,1551434088.872429,6,1448,130.206.193.108,192.168.1.149,443,41572
3889,1551434088.872441,6,1448,130.206.193.108,192.168.1.149,443,41572
3890,1551434088.872854,6,1448,130.206.193.108,192.168.1.149,443,41572
3891,1551434088.872883,6,1448,130.206.193.108,192.168.1.149,443,41572
3892,1551434088.872896,6,1448,130.206.193.108,192.168.1.149,443,41572
3893,1551434088.87292,6,1448,130.206.193.108,192.168.1.149,443,41572
3894,1551434088.872935,6,1448,130.206.193.108,192.168.1.149,443,41572
3895,1551434088.872947,6,1448,130.206.193.108,192.168.1.149,443,41572
3896,1551434088.87296,6,1448,130.206.193.108,192.168.1.149,443,41572
3897,1551434088.873779,6,1448,130.206.193.108,192.168.1.149,443,41572
3898,1551434088.873828,6,1448,130.206.193.108,192.168.1.149,443,41572
3899,1551434088.873846,6,1448,130.206.193.108,192.168.1.149,443,41572
3900,1551434088.873859,6,1448,130.206.193.108,192.168.1.149,443,41572
3901,1551434088.873889,6,1448,130.206.193.108,192.168.1.149,443,41572
3902,1551434088.874458,6,1448,130.206.193.108,192.168.1.149,443,41572
3903,1551434088.874476,6,1448,130.206.193.108,192.168.1.149,443,41572
3904,1551434088.874484,6,1448,130.206.193.108,192.168.1.149,443,41572
3905,1551434088.874492,6,1448,130.206.193.108,192.168.1.149,443,41572
3906,1551434088.8745,6,1448,130.206.193.108,192.168.1.149,443,41572
3907,1551434088.874508,6,1448,130.206.193.108,192.168.1.149,443,41572
3908,1551434088.874515,6,1448,130.206.193.108,192.168.1.149,443,41572
3909,1551434088.874523,6,1448,130.206.193.108,192.168.1.149,443,41572
3910,1551434088.875282,6,1448,130.206.193.108,192.168.1.149,443,41572
3911,1551434088.875294,6,1448,130.206.193.108,192.168.1.149,443,41572
3912,1551434088.875302,6,1448,130.206.193.108,192.168.1.149,443,41572
3913,1551434088.87531,6,1448,130.206.193.108,192.168.1.149,443,41572
3914,1551434088.875323,6,1448,130.206.193.108,192.168.1.149,443,41572
3915,1551434088.876368,6,1448,130.206.193.108,192.168.1.149,443,41572
3916,1551434088.876382,6,1448,130.206.193.108,192.168.1.149,443,41572
3917,1551434088.876391,6,1448,130.206.193.108,192.168.1.149,443,41572
3918,1551434088.876399,6,1448,130.206.193.108,192.168.1.149,443,41572
3919,1551434088.876407,6,1448,130.206.193.108,192.168.1.149,443,41572
3920,1551434088.876414,6,1448,130.206.193.108,192.168.1.149,443,41572
3921,1551434088.876422,6,1448,130.206.193.108,192.168.1.149,443,41572
3922,1551434088.877405,6,1448,130.206.193.108,192.168.1.149,443,41572
3923,1551434088.87742,6,1448,130.206.193.108,192.168.1.149,443,41572
3924,1551434088.87743,6,1448,130.206.193.108,192.168.1.149,443,41572
3925,1551434088.877438,6,1448,130.206.193.108,192.168.1.149,443,41572
3926,1551434088.877447,6,1448,130.206.193.108,192.168.1.149,443,41572
3927,1551434088.877459,6,1448,130.206.193.108,192.168.1.149,443,41572
3928,1551434088.877467,6,1448,130.206.193.108,192.168.1.149,443,41572
3929,1551434088.877475,6,1448,130.206.193.108,192.168.1.149,443,41572
3930,1551434088.877484,6,1448,130.206.193.108,192.168.1.149,443,41572
3931,1551434088.878145,6,1448,130.206.193.108,192.168.1.149,443,41572
3932,1551434088.87816,6,1448,130.206.193.108,192.168.1.149,443,41572
3933,1551434088.878169,6,1448,130.206.193.108,192.168.1.149,443,41572
3934,1551434088.878709,6,1448,130.206.193.108,192.168.1.149,443,41572
3935,1551434088.878721,6,1448,130.206.193.108,192.168.1.149,443,41572
3936,1551434088.879282,6,1448,130.206.193.108,192.168.1.149,443,41572
3937,1551434088.879294,6,1448,130.206.193.108,192.168.1.149,443,41572
3938,1551434088.879865,6,1448,130.206.193.108,192.168.1.149,443,41572
3939,1551434088.879872,6,1448,130.206.193.108,192.168.1.149,443,41572
3940,1551434088.881175,6,1028,130.206.193.108,192.168.1.149,443,41572
3941,1551434088.881331,6,1448,130.206.193.108,192.168.1.149,443,41572
3942,1551434088.881785,6,1448,130.206.193.108,192.168.1.149,443,41572
3943,1551434088.881937,6,1448,130.206.193.108,192.168.1.149,443,41572
3944,1551434088.882507,6,1448,130.206.193.108,192.168.1.149,443,41572
3945,1551434088.882672,6,1448,130.206.193.108,192.168.1.149,443,41572
3946,1551434088.882959,6,1448,130.206.193.108,192.168.1.149,443,41572
3947,1551434088.883112,6,1448,130.206.193.108,192.168.1.149,443,41572
3948,1551434088.884529,6,1448,130.206.193.108,192.168.1.149,443,41572
3949,1551434088.884538,6,1448,130.206.193.108,192.168.1.149,443,41572
3950,1551434088.884895,6,1448,130.206.193.108,192.168.1.149,443,41572
3951,1551434088.884903,6,1448,130.206.193.108,192.168.1.149,443,41572
3952,1551434088.885501,6,1448,130.206.193.108,192.168.1.149,443,41572
3953,1551434088.885508,6,1448,130.206.193.108,192.168.1.149,443,41572
3954,1551434088.885845,6,1448,130.206.193.108,192.168.1.149,443,41572
3955,1551434088.885852,6,1448,130.206.193.108,192.168.1.149,443,41572
3956,1551434088.886329,6,1448,130.206.193.108,192.168.1.149,443,41572
3957,1551434088.886481,6,1448,130.206.193.108,192.168.1.149,443,41572
3958,1551434088.886767,6,1448,130.206.193.108,192.168.1.149,443,41572
3959,1551434088.886904,6,1448,130.206.193.108,192.168.1.149,443,41572
3960,1551434088.887402,6,1448,130.206.193.108,192.168.1.149,443,41572
3961,1551434088.887551,6,1448,130.206.193.108,192.168.1.149,443,41572
3962,1551434088.888051,6,1448,130.206.193.108,192.168.1.149,443,41572
3963,1551434088.8882,6,1448,130.206.193.108,192.168.1.149,443,41572
3964,1551434088.88876,6,1448,130.206.193.108,192.168.1.149,443,41572
3965,1551434088.889277,6,1448,130.206.193.108,192.168.1.149,443,41572
3966,1551434088.889676,6,1448,130.206.193.108,192.168.1.149,443,41572
3967,1551434088.889694,6,1448,130.206.193.108,192.168.1.149,443,41572
3968,1551434088.890211,6,1448,130.206.193.108,192.168.1.149,443,41572
3969,1551434088.890332,6,1448,130.206.193.108,192.168.1.149,443,41572
3970,1551434088.890766,6,1448,130.206.193.108,192.168.1.149,443,41572
3971,1551434088.89079,6,1448,130.206.193.108,192.168.1.149,443,41572
3972,1551434088.890798,6,1448,130.206.193.108,192.168.1.149,443,41572
3973,1551434088.890876,6,1028,130.206.193.108,192.168.1.149,443,41572
3974,1551434088.891161,6,1448,130.206.193.108,192.168.1.149,443,41572
3975,1551434088.891193,6,1448,130.206.193.108,192.168.1.149,443,41572
3976,1551434088.891206,6,1448,130.206.193.108,192.168.1.149,443,41572
3977,1551434088.892059,6,1448,130.206.193.108,192.168.1.149,443,41572
3978,1551434088.892082,6,1448,130.206.193.108,192.168.1.149,443,41572
3979,1551434088.893281,6,1448,130.206.193.108,192.168.1.149,443,41572
3980,1551434088.893304,6,1448,130.206.193.108,192.168.1.149,443,41572
3981,1551434088.893314,6,1448,130.206.193.108,192.168.1.149,443,41572
3982,1551434088.893322,6,1448,130.206.193.108,192.168.1.149,443,41572
3983,1551434088.893332,6,1448,130.206.193.108,192.168.1.149,443,41572
3984,1551434088.893342,6,1448,130.206.193.108,192.168.1.149,443,41572
3985,1551434088.893351,6,1448,130.206.193.108,192.168.1.149,443,41572
3986,1551434088.894397,6,1448,130.206.193.108,192.168.1.149,443,41572
3987,1551434088.894412,6,1448,130.206.193.108,192.168.1.149,443,41572
3988,1551434088.894416,6,1448,130.206.193.108,192.168.1.149,443,41572
3989,1551434088.894419,6,1448,130.206.193.108,192.168.1.149,443,41572
3990,1551434088.894422,6,1448,130.206.193.108,192.168.1.149,443,41572
3991,1551434088.894424,6,1448,130.206.193.108,192.168.1.149,443,41572
3992,1551434088.894427,6,1448,130.206.193.108,192.168.1.149,443,41572
3993,1551434088.894537,6,1448,130.206.193.108,192.168.1.149,443,41572
3994,1551434088.894549,6,1448,130.206.193.108,192.168.1.149,443,41572
3995,1551434088.894556,6,1448,130.206.193.108,192.168.1.149,443,41572
3996,1551434088.894881,6,1276,130.206.193.108,192.168.1.149,443,41572
3997,1551434088.895429,6,1448,130.206.193.108,192.168.1.149,443,41572
3998,1551434088.895441,6,1448,130.206.193.108,192.168.1.149,443,41572
3999,1551434088.895449,6,1448,130.206.193.108,192.168.1.149,443,41572
4000,1551434088.895457,6,1448,130.206.193.108,192.168.1.149,443,41572
4001,1551434088.895466,6,1448,130.206.193.108,192.168.1.149,443,41572
4002,1551434088.895475,6,1448,130.206.193.108,192.168.1.149,443,41572
4003,1551434088.895483,6,1448,130.206.193.108,192.168.1.149,443,41572
4004,1551434088.89549,6,1448,130.206.193.108,192.168.1.149,443,41572
4005,1551434088.895499,6,1448,130.206.193.108,192.168.1.149,443,41572
4006,1551434088.896411,6,1448,130.206.193.108,192.168.1.149,443,41572
4007,1551434088.896429,6,1448,130.206.193.108,192.168.1.149,443,41572
4008,1551434088.89644,6,1448,130.206.193.108,192.168.1.149,443,41572
4009,1551434088.896448,6,1448,130.206.193.108,192.168.1.149,443,41572
4010,1551434088.896458,6,1448,130.206.193.108,192.168.1.149,443,41572
4011,1551434088.896471,6,1448,130.206.193.108,192.168.1.149,443,41572
4012,1551434088.896474,6,1448,130.206.193.108,192.168.1.149,443,41572
4013,1551434088.896906,6,1448,130.206.193.108,192.168.1.149,443,41572
4014,1551434088.896925,6,1448,130.206.193.108,192.168.1.149,443,41572
4015,1551434088.896929,6,1448,130.206.193.108,192.168.1.149,443,41572
4016,1551434088.896931,6,1448,130.206.193.108,192.168.1.149,443,41572
4017,1551434088.896934,6,1448,130.206.193.108,192.168.1.149,443,41572
4018,1551434088.897228,6,664,130.206.193.108,192.168.1.149,443,41572
4019,1551434088.897243,6,1448,130.206.193.108,192.168.1.149,443,41572
4020,1551434088.897252,6,1448,130.206.193.108,192.168.1.149,443,41572
4021,1551434088.89726,6,1448,130.206.193.108,192.168.1.149,443,41572
4022,1551434088.897943,6,1448,130.206.193.108,192.168.1.149,443,41572
4023,1551434088.897957,6,1448,130.206.193.108,192.168.1.149,443,41572
4024,1551434088.90001,6,1448,130.206.193.108,192.168.1.149,443,41572
4025,1551434088.900175,6,1448,130.206.193.108,192.168.1.149,443,41572
4026,1551434088.900596,6,1448,130.206.193.108,192.168.1.149,443,41572
4027,1551434088.900609,6,1448,130.206.193.108,192.168.1.149,443,41572
4028,1551434088.901003,6,1448,130.206.193.108,192.168.1.149,443,41572
4029,1551434088.901015,6,1448,130.206.193.108,192.168.1.149,443,41572
4030,1551434088.901023,6,1448,130.206.193.108,192.168.1.149,443,41572
4031,1551434088.901801,6,1448,130.206.193.108,192.168.1.149,443,41572
4032,1551434088.901814,6,1448,130.206.193.108,192.168.1.149,443,41572
4033,1551434088.901823,6,1448,130.206.193.108,192.168.1.149,443,41572
4034,1551434088.90183,6,1448,130.206.193.108,192.168.1.149,443,41572
4035,1551434088.902494,6,1276,130.206.193.108,192.168.1.149,443,41572
4036,1551434088.902506,6,1448,130.206.193.108,192.168.1.149,443,41572
4037,1551434088.902518,6,1448,130.206.193.108,192.168.1.149,443,41572
4038,1551434088.902527,6,1448,130.206.193.108,192.168.1.149,443,41572
4039,1551434088.902536,6,1448,130.206.193.108,192.168.1.149,443,41572
4040,1551434088.903133,6,1448,130.206.193.108,192.168.1.149,443,41572
4041,1551434088.903212,6,1448,130.206.193.108,192.168.1.149,443,41572
4042,1551434088.903522,6,1448,130.206.193.108,192.168.1.149,443,41572
4043,1551434088.903566,6,1448,130.206.193.108,192.168.1.149,443,41572
4044,1551434088.904042,6,1448,130.206.193.108,192.168.1.149,443,41572
4045,1551434088.904058,6,1448,130.206.193.108,192.168.1.149,443,41572
4046,1551434088.904079,6,664,130.206.193.108,192.168.1.149,443,41572
4047,1551434088.904827,6,1448,130.206.193.108,192.168.1.149,443,41572
4048,1551434088.904851,6,1448,130.206.193.108,192.168.1.149,443,41572
4049,1551434088.90486,6,1448,130.206.193.108,192.168.1.149,443,41572
4050,1551434088.905274,6,1448,130.206.193.108,192.168.1.149,443,41572
4051,1551434088.905289,6,1448,130.206.193.108,192.168.1.149,443,41572
4052,1551434088.905309,6,1448,130.206.193.108,192.168.1.149,443,41572
4053,1551434088.905331,6,1448,130.206.193.108,192.168.1.149,443,41572
4054,1551434088.906064,6,1448,130.206.193.108,192.168.1.149,443,41572
4055,1551434088.906126,6,1448,130.206.193.108,192.168.1.149,443,41572
4056,1551434088.906497,6,1448,130.206.193.108,192.168.1.149,443,41572
4057,1551434088.906543,6,1448,130.206.193.108,192.168.1.149,443,41572
4058,1551434088.906561,6,1448,130.206.193.108,192.168.1.149,443,41572
4059,1551434088.906575,6,1448,130.206.193.108,192.168.1.149,443,41572
4060,1551434088.907174,6,1448,130.206.193.108,192.168.1.149,443,41572
4061,1551434088.90733,6,1448,130.206.193.108,192.168.1.149,443,41572
4062,1551434088.9079,6,1448,130.206.193.108,192.168.1.149,443,41572
4063,1551434088.907915,6,1276,130.206.193.108,192.168.1.149,443,41572
4064,1551434088.908418,6,1448,130.206.193.108,192.168.1.149,443,41572
4065,1551434088.908434,6,1448,130.206.193.108,192.168.1.149,443,41572
4066,1551434088.908443,6,1448,130.206.193.108,192.168.1.149,443,41572
4067,1551434088.908451,6,1448,130.206.193.108,192.168.1.149,443,41572
4068,1551434088.908459,6,1448,130.206.193.108,192.168.1.149,443,41572
4069,1551434088.91039,6,1448,130.206.193.108,192.168.1.149,443,41572
4070,1551434088.910417,6,1448,130.206.193.108,192.168.1.149,443,41572
4071,1551434088.91042,6,1448,130.206.193.108,192.168.1.149,443,41572
4072,1551434088.910423,6,1448,130.206.193.108,192.168.1.149,443,41572
4073,1551434088.910808,6,1448,130.206.193.108,192.168.1.149,443,41572
4074,1551434088.910824,6,1448,130.206.193.108,192.168.1.149,443,41572
4075,1551434088.910833,6,1448,130.206.193.108,192.168.1.149,443,41572
4076,1551434088.911551,6,664,130.206.193.108,192.168.1.149,443,41572
4077,1551434088.911564,6,1448,130.206.193.108,192.168.1.149,443,41572
4078,1551434088.911572,6,1448,130.206.193.108,192.168.1.149,443,41572
4079,1551434088.911584,6,1448,130.206.193.108,192.168.1.149,443,41572
4080,1551434088.911593,6,1448,130.206.193.108,192.168.1.149,443,41572
